nohup: 忽略输入
[Config] Device: cuda  |  Epochs: 200  |  Batch: 64
[Config] Feature dim: 21  |  Target: return  |  Horizons: [1, 5, 10, 20]  |  Norm: per-asset z-score
============================================================
CMGM Data Loading Pipeline
============================================================

[Step 1] Loading raw price data...

[Step 2] Aligning markets to common date range...
[DataLoader] Stock date range: 2015-01-05 00:00:00 to 2025-06-30 00:00:00 (2548 days)
[DataLoader] Bond date range: 2017-01-17 00:00:00 to 2025-12-31 00:00:00 (2176 days)
[DataLoader] Commodity date range: 2015-01-05 00:00:00 to 2025-12-31 00:00:00 (2679 days)
[DataLoader] Common date range: 2017-01-17 00:00:00 to 2025-06-30 00:00:00 (2050 days)
[DataLoader] Combined price matrix shape: (2050, 284)
[DataLoader] Market split: stocks=248, bonds=12, commodities=24

[Step 3] Temporal train/val/test split...
[DataLoader] Temporal split: train=1435, val=307, test=308

[Step 4] Per-asset z-score normalization...
[DataLoader] Per-asset z-score normalization fitted on training data only
[DataLoader] mean range: [0.9803, 173055.7656]
[DataLoader] std  range: [0.000000, 55160.3203]
[DataLoader] Z-scored train range: [-11.3746, 91.5527]

[Step 6] Computing returns for graph construction...
     Training returns shape: (1434, 284)

[Step 7] Creating sliding window datasets...

[Done] Dataset sizes: train=1316, val=188, test=189
[Done] Total nodes: 284
[Done] Commodity nodes (output dim): 24
[Features] Computed 21 features: price, ret_1d, ret_5d, ret_10d, ret_20d, vol_5d, vol_10d, vol_20d, zscore_5d, zscore_10d, zscore_20d, price_ma5, price_ma10, price_ma20, price_ma60, rsi_14, bb_position, skewness_20d, kurtosis_20d, roc_10d, percentile_20d
[Features] Shape: (T=2050, N=284, F=21)  range: [-4.4721, 391400.0000]
[Features] Per-asset per-channel z-score on 1435 train samples → range: [-2602.1177, 99999.9688]
Params: 1,684,761
Types: stock=248, bond=12, future=24
Features: 21-dim (21 technical indicators from feature_builder)

============================================================
CMGM Training
============================================================
Device: cuda
Epochs: 200 (early stopping patience=10)
Learning rate: 0.0001, Weight decay: 1e-05
============================================================
  [variant=edge_attn] GCN→([64, 64]) || LSTM→([64, 64]) → head → ([64, 4, 24])
  Epoch   1/200 | Train Loss: 0.005425 | Val Loss: 0.005160 | LR: 1.00e-04 | Best: inf
  Epoch   2/200 | Train Loss: 0.004496 | Val Loss: 0.004777 | LR: 1.00e-04 | Best: 0.005160
  Epoch   3/200 | Train Loss: 0.004149 | Val Loss: 0.004574 | LR: 1.00e-04 | Best: 0.004777
  Epoch   4/200 | Train Loss: 0.003874 | Val Loss: 0.004369 | LR: 1.00e-04 | Best: 0.004574
  Epoch   5/200 | Train Loss: 0.003614 | Val Loss: 0.004198 | LR: 1.00e-04 | Best: 0.004369
  Epoch   6/200 | Train Loss: 0.003373 | Val Loss: 0.003989 | LR: 1.00e-04 | Best: 0.004198
  Epoch   7/200 | Train Loss: 0.003151 | Val Loss: 0.003789 | LR: 1.00e-04 | Best: 0.003989
  Epoch   8/200 | Train Loss: 0.002959 | Val Loss: 0.003613 | LR: 1.00e-04 | Best: 0.003789
  Epoch   9/200 | Train Loss: 0.002814 | Val Loss: 0.003394 | LR: 1.00e-04 | Best: 0.003613
  Epoch  10/200 | Train Loss: 0.002680 | Val Loss: 0.003205 | LR: 1.00e-04 | Best: 0.003394
  Gate   | mean=0.502 std=0.045 [0.389, 0.643] → 偏向LSTM
  Epoch  11/200 | Train Loss: 0.002592 | Val Loss: 0.003081 | LR: 1.00e-04 | Best: 0.003205
  Epoch  12/200 | Train Loss: 0.002531 | Val Loss: 0.003099 | LR: 1.00e-04 | Best: 0.003081
  Epoch  13/200 | Train Loss: 0.002511 | Val Loss: 0.003204 | LR: 1.00e-04 | Best: 0.003081
  Epoch  14/200 | Train Loss: 0.002504 | Val Loss: 0.003328 | LR: 1.00e-04 | Best: 0.003081
  Epoch  15/200 | Train Loss: 0.002348 | Val Loss: 0.003295 | LR: 1.00e-04 | Best: 0.003081
  Epoch  16/200 | Train Loss: 0.002278 | Val Loss: 0.003144 | LR: 1.00e-04 | Best: 0.003081
  Epoch  17/200 | Train Loss: 0.002228 | Val Loss: 0.003112 | LR: 5.00e-05 | Best: 0.003081
  Epoch  18/200 | Train Loss: 0.002183 | Val Loss: 0.003116 | LR: 5.00e-05 | Best: 0.003081
  Epoch  19/200 | Train Loss: 0.002157 | Val Loss: 0.003096 | LR: 5.00e-05 | Best: 0.003081
  Epoch  20/200 | Train Loss: 0.002147 | Val Loss: 0.003063 | LR: 5.00e-05 | Best: 0.003081
  Gate   | mean=0.501 std=0.042 [0.368, 0.632] → 偏向LSTM
  Epoch  21/200 | Train Loss: 0.002121 | Val Loss: 0.003003 | LR: 5.00e-05 | Best: 0.003063
  Epoch  22/200 | Train Loss: 0.002121 | Val Loss: 0.002966 | LR: 5.00e-05 | Best: 0.003003
  Epoch  23/200 | Train Loss: 0.002099 | Val Loss: 0.002937 | LR: 5.00e-05 | Best: 0.002966
  Epoch  24/200 | Train Loss: 0.002096 | Val Loss: 0.002886 | LR: 5.00e-05 | Best: 0.002937
  Epoch  25/200 | Train Loss: 0.002071 | Val Loss: 0.002867 | LR: 5.00e-05 | Best: 0.002886
  Epoch  26/200 | Train Loss: 0.002066 | Val Loss: 0.002833 | LR: 5.00e-05 | Best: 0.002867
  Epoch  27/200 | Train Loss: 0.002053 | Val Loss: 0.002791 | LR: 5.00e-05 | Best: 0.002833
  Epoch  28/200 | Train Loss: 0.002047 | Val Loss: 0.002783 | LR: 5.00e-05 | Best: 0.002791
  Epoch  29/200 | Train Loss: 0.002032 | Val Loss: 0.002755 | LR: 5.00e-05 | Best: 0.002783
  Epoch  30/200 | Train Loss: 0.002019 | Val Loss: 0.002748 | LR: 5.00e-05 | Best: 0.002755
  Gate   | mean=0.502 std=0.040 [0.375, 0.628] → 偏向LSTM
  Epoch  31/200 | Train Loss: 0.002011 | Val Loss: 0.002712 | LR: 5.00e-05 | Best: 0.002748
  Epoch  32/200 | Train Loss: 0.001997 | Val Loss: 0.002677 | LR: 5.00e-05 | Best: 0.002712
  Epoch  33/200 | Train Loss: 0.001991 | Val Loss: 0.002659 | LR: 5.00e-05 | Best: 0.002677
  Epoch  34/200 | Train Loss: 0.001983 | Val Loss: 0.002628 | LR: 5.00e-05 | Best: 0.002659
  Epoch  35/200 | Train Loss: 0.001970 | Val Loss: 0.002613 | LR: 5.00e-05 | Best: 0.002628
  Epoch  36/200 | Train Loss: 0.001960 | Val Loss: 0.002563 | LR: 5.00e-05 | Best: 0.002613
  Epoch  37/200 | Train Loss: 0.001946 | Val Loss: 0.002537 | LR: 5.00e-05 | Best: 0.002563
  Epoch  38/200 | Train Loss: 0.001943 | Val Loss: 0.002528 | LR: 5.00e-05 | Best: 0.002537
  Epoch  39/200 | Train Loss: 0.001943 | Val Loss: 0.002512 | LR: 5.00e-05 | Best: 0.002528
  Epoch  40/200 | Train Loss: 0.001928 | Val Loss: 0.002496 | LR: 5.00e-05 | Best: 0.002512
  Gate   | mean=0.502 std=0.037 [0.382, 0.612] → 偏向LSTM
  Epoch  41/200 | Train Loss: 0.001919 | Val Loss: 0.002471 | LR: 5.00e-05 | Best: 0.002496
  Epoch  42/200 | Train Loss: 0.001918 | Val Loss: 0.002449 | LR: 5.00e-05 | Best: 0.002471
  Epoch  43/200 | Train Loss: 0.001904 | Val Loss: 0.002441 | LR: 5.00e-05 | Best: 0.002449
  Epoch  44/200 | Train Loss: 0.001900 | Val Loss: 0.002414 | LR: 5.00e-05 | Best: 0.002441
  Epoch  45/200 | Train Loss: 0.001895 | Val Loss: 0.002392 | LR: 5.00e-05 | Best: 0.002414
  Epoch  46/200 | Train Loss: 0.001888 | Val Loss: 0.002373 | LR: 5.00e-05 | Best: 0.002392
  Epoch  47/200 | Train Loss: 0.001872 | Val Loss: 0.002351 | LR: 5.00e-05 | Best: 0.002373
  Epoch  48/200 | Train Loss: 0.001870 | Val Loss: 0.002331 | LR: 5.00e-05 | Best: 0.002351
  Epoch  49/200 | Train Loss: 0.001863 | Val Loss: 0.002314 | LR: 5.00e-05 | Best: 0.002331
  Epoch  50/200 | Train Loss: 0.001864 | Val Loss: 0.002303 | LR: 5.00e-05 | Best: 0.002314
